"Time stamp","Interruptor Principal   ()"
"2019-01-03 11:15","0.9665"
"2019-01-03 11:30","0.9712"
"2019-01-03 11:45","0.9764"
"2019-01-03 12:00","0.9785"
"2019-01-03 12:15","0.9874"
"2019-01-03 12:30","0.9652"
"2019-01-03 12:45","0.9605"
"2019-01-03 13:00","0.9715"
"2019-01-03 13:15","0.9868"
"2019-01-03 13:30","0.9869"
"2019-01-03 13:45","0.96"
"2019-01-03 14:00","0.9644"
"2019-01-03 14:15","0.9608"
"2019-01-03 14:30","0.9577"
"2019-01-03 14:45","0.9615"
"2019-01-03 15:00","0.9685"
"2019-01-03 15:15","0.9531"
"2019-01-03 15:30","0.9522"
"2019-01-03 15:45","0.968"
"2019-01-03 16:00","0.9651"
"2019-01-03 16:15","0.9732"
"2019-01-03 16:30","0.9702"
"2019-01-03 16:45","0.9669"
"2019-01-03 17:00","0.9593"
"2019-01-03 17:15","0.9186"
"2019-01-03 17:30","0.9676"
"2019-01-03 17:45","0.9599"
"2019-01-03 18:00","0.9395"
"2019-01-03 18:15","0.879"
"2019-01-03 18:30","0.9299"
"2019-01-03 18:45","0.9381"
"2019-01-03 19:00","0.9569"
"2019-01-03 19:15","0.9376"
"2019-01-03 19:30","0.9452"
"2019-01-03 19:45","0.9265"
"2019-01-03 20:00","0.9371"
"2019-01-03 20:15","0.9445"
"2019-01-03 20:30","0.9144"
"2019-01-03 20:45","0.9869"
"2019-01-03 21:00","0.9286"
"2019-01-03 21:15","0.9226"
"2019-01-03 21:30","0.9187"
"2019-01-03 21:45","0.9253"
"2019-01-03 22:00","0.917"
"2019-01-03 22:15","0.9286"
"2019-01-03 22:30","0.9153"
"2019-01-03 22:45","0.9247"
"2019-01-03 23:00","0.9155"
"2019-01-03 23:15","0.9118"
"2019-01-03 23:30","0.9268"
"2019-01-03 23:45","0.915"
"2019-01-04 00:00","0.9151"
"2019-01-04 00:15","0.9188"
"2019-01-04 00:30","0.9226"
"2019-01-04 00:45","0.9249"
"2019-01-04 01:00","0.9046"
"2019-01-04 01:15","0.9249"
"2019-01-04 01:30","0.9222"
"2019-01-04 01:45","0.9109"
"2019-01-04 02:00","0.8973"
"2019-01-04 02:15","0.9127"
"2019-01-04 02:30","0.9061"
"2019-01-04 02:45","0.912"
"2019-01-04 03:00","0.9182"
"2019-01-04 03:15","0.9166"
"2019-01-04 03:30","0.9191"
"2019-01-04 03:45","0.9127"
"2019-01-04 04:00","0.9109"
"2019-01-04 04:15","0.9249"
"2019-01-04 04:30","0.9129"
"2019-01-04 04:45","0.9102"
"2019-01-04 05:00","0.9212"
"2019-01-04 05:15","0.9144"
"2019-01-04 05:30","0.9251"
"2019-01-04 05:45","0.9112"
"2019-01-04 06:00","0.9175"
"2019-01-04 06:15","0.9142"
"2019-01-04 06:30","0.9289"
"2019-01-04 06:45","0.9171"
"2019-01-04 07:00","0.9201"
"2019-01-04 07:15","0.9316"
"2019-01-04 07:30","0.9243"
"2019-01-04 07:45","0.9148"
"2019-01-04 08:00","0.9114"
"2019-01-04 08:15","0.9258"
"2019-01-04 08:30","0.9358"
