"Time stamp","Interruptor Principal   (A)","Lavaloza   (A)","Tablero A   (A)","Tablero B   (A)","Tablero C   (A)","Tablero D   (A)","Tablero E   (A)"
"2018-07-02 05:00","24.59","0.0","0.0","18.24","1.8","1.82","3.03"
"2018-07-02 05:15","21.52","0.0","0.0","15.36","1.72","1.83","2.95"
"2018-07-02 05:30","18.29","0.0","0.0","13.21","1.71","0.897","3.1"
"2018-07-02 05:45","22.2","0.0","0.0","16.39","1.67","1.21","3.0"
"2018-07-02 06:00","19.48","0.0","0.0","13.71","1.63","1.82","3.04"
"2018-07-02 06:15","26.55","0.0","0.0","20.29","1.73","2.13","3.26"
"2018-07-02 06:30","17.11","0.0","0.0","11.67","1.77","0.937","3.01"
"2018-07-02 06:45","20.11","0.0","0.0","14.29","1.78","0.903","3.14"
"2018-07-02 07:00","24.73","0.0","0.0","18.28","1.69","2.15","3.04"
"2018-07-02 07:15","23.63","0.0","0.0","17.54","1.71","2.11","3.23"
"2018-07-02 07:30","23.32","0.0","0.0","17.49","1.75","1.55","3.13"
"2018-07-02 07:45","25.91","0.0","0.414","20.05","1.7","0.594","3.12"
"2018-07-02 08:00","48.39","0.0","6.65","34.71","2.12","2.17","3.12"
"2018-07-02 08:15","41.32","0.0","6.41","27.96","2.18","2.17","3.22"
"2018-07-02 08:30","46.52","0.0","6.4","33.46","2.11","1.88","3.12"
"2018-07-02 08:45","64.21","0.0","6.6","23.01","1.75","0.94","3.02"
"2018-07-02 09:00","110.89","22.57","6.7","27.09","2.89","1.25","3.12"
"2018-07-02 09:15","130.61","14.76","6.66","20.43","6.81","1.89","3.14"
"2018-07-02 09:30","90.28","0.0","7.03","30.69","10.37","2.21","3.18"
"2018-07-02 09:45","87.37","11.56","7.48","29.9","7.69","2.21","3.23"
"2018-07-02 10:00","86.33","0.0","7.33","26.07","5.33","1.59","3.0"
"2018-07-02 10:15","82.03","0.0","6.88","26.38","5.23","1.27","2.9"
"2018-07-02 10:30","104.42","5.72","7.19","32.25","5.26","1.26","3.13"
"2018-07-02 10:45","110.09","0.0","7.38","39.85","5.02","2.22","20.96"
"2018-07-02 11:00","155.27","11.33","7.31","37.45","5.23","2.24","42.26"
"2018-07-02 11:15","122.25","11.28","6.67","27.6","4.97","1.92","39.19"
"2018-07-02 11:30","134.14","0.0","7.33","34.71","4.75","2.23","41.84"
"2018-07-02 11:45","191.21","0.0","7.22","24.8","5.43","1.9","41.91"
"2018-07-02 12:00","153.39","0.0","7.06","33.7","8.03","1.61","41.79"
"2018-07-02 12:15","161.55","5.33","7.19","31.93","6.45","1.91","41.5"
"2018-07-02 12:30","136.2","0.0","9.82","26.0","5.14","1.5","41.42"
"2018-07-02 12:45","192.57","0.0","11.51","31.47","4.84","5.12","41.46"
"2018-07-02 13:00","280.76","40.42","11.55","29.43","4.89","4.96","41.39"
"2018-07-02 13:15","262.57","44.53","11.32","33.94","6.48","5.13","41.4"
"2018-07-02 13:30","239.57","21.08","11.16","33.44","6.17","5.27","41.37"
"2018-07-02 13:45","204.72","17.37","11.31","40.88","5.97","5.25","41.2"
"2018-07-02 14:00","289.24","25.28","11.68","39.64","5.31","21.23","95.07"
"2018-07-02 14:15","317.53","20.27","11.77","31.42","5.87","28.36","121.21"
"2018-07-02 14:30","326.47","19.33","11.79","31.64","5.32","28.37","107.76"
"2018-07-02 14:45","339.99","39.08","11.61","30.14","4.22","28.55","114.5"
"2018-07-02 15:00","273.37","15.78","10.63","26.88","5.34","26.53","104.71"
"2018-07-02 15:15","282.3","33.89","11.61","28.3","6.67","28.4","105.22"
"2018-07-02 15:30","323.41","43.15","11.21","31.8","5.94","28.29","111.78"
"2018-07-02 15:45","295.68","17.5","11.56","27.72","6.03","28.34","116.76"
"2018-07-02 16:00","235.16","13.35","11.9","31.96","5.93","28.41","105.27"
"2018-07-02 16:15","258.7","8.52","11.6","39.4","6.21","28.07","110.05"
"2018-07-02 16:30","346.75","37.5","11.45","38.03","7.47","27.88","115.46"
"2018-07-02 16:45","367.85","36.97","11.42","33.01","6.57","27.86","110.96"
"2018-07-02 17:00","293.73","47.52","11.38","31.1","5.81","28.11","102.19"
